bloco_id,text,option_a,option_b,option_c,option_d,correct_answer,difficulty,explanation
regulamentos_de_trafego_aereo,O NOTAM (Notice to Airmen) é utilizado para:,Publicar informações permanentes sobre rotas aéreas,Divulgar informações temporárias ou urgentes que afetam a navegação aérea,Emitir regulamentos permanentes de tráfego aéreo,Publicar cartas de aproximação por instrumentos,1,easy,"O NOTAM é utilizado para divulgar informações de natureza temporária ou que surgiram de forma tão rápida que não seria possível publicar no AIP, informando sobre condições e restrições temporárias que afetam a navegação."
regulamentos_de_trafego_aereo,O que é o ROTAER no contexto das publicações aeronáuticas brasileiras?,Roteiro Aeronáutico Brasileiro - publicação com informações sobre aeródromos nacionais,Regulamento de Operações de Tráfego Aéreo Especial,Rota Aérea de Emergência,Relatório de Ocorrências no Tráfego Aéreo,0,easy,"O ROTAER (Roteiro Aeronáutico Brasileiro) é uma publicação do DECEA que contém informações sobre aeródromos nacionais, incluindo características físicas, procedimentos, comunicações e serviços disponíveis."
regulamentos_de_trafego_aereo,Qual é a diferença entre AIC (Aeronautical Information Circular) e NOTAM?,AIC contém informações urgentes; NOTAM contém informações permanentes,"AIC contém informações administrativas, meteorológicas ou explicativas; NOTAM contém informações temporárias operacionais",Não há diferença prática entre AIC e NOTAM,AIC é emitido diariamente; NOTAM é emitido mensalmente,1,medium,"O AIC contém informações de natureza administrativa, meteorológica ou puramente explicativa, sem caráter operacional imediato. O NOTAM contém informações temporárias e operacionais urgentes que afetam diretamente a navegação."
regulamentos_de_trafego_aereo,Qual publicação aeronáutica brasileira contém os procedimentos de aproximação por instrumentos (IAP)?,ROTAER,AIP Brasil,ATCA,NOTAM,1,medium,"Os procedimentos de aproximação por instrumentos (IAP - Instrument Approach Procedures) são publicados no AIP Brasil, na seção AD (Aerodrome), juntamente com outras informações aeroportuárias permanentes."
regulamentos_de_trafego_aereo,O que é o CBAer (Código Brasileiro de Aeronáutica)?,Regulamento técnico de aeronavegabilidade de aeronaves,Lei Federal nº 7.565/86 que estabelece as normas gerais da aviação civil brasileira,Manual de procedimentos ATC do DECEA,Certificado de Homologação de Tipo de aeronaves,1,easy,"O CBAer (Código Brasileiro de Aeronáutica) é a Lei Federal nº 7.565, de 19 de dezembro de 1986, que estabelece as normas gerais da aviação civil no Brasil, sendo a lei máxima da aviação nacional."
regulamentos_de_trafego_aereo,O RBAC (Regulamento Brasileiro da Aviação Civil) é emitido por qual autoridade?,DECEA,ANAC,FAB,INFRAERO,1,easy,"Os RBACs (Regulamentos Brasileiros da Aviação Civil) são emitidos pela ANAC (Agência Nacional de Aviação Civil), sendo os regulamentos técnicos que regem a aviação civil brasileira."
regulamentos_de_trafego_aereo,Qual RBAC regula as regras gerais de operação de aeronaves civis no Brasil (equivalente ao FAR Part 91)?,RBAC 61,RBAC 91,RBAC 117,RBAC 135,1,easy,"O RBAC 91 regulamenta as regras gerais de operação de aeronaves civis no Brasil, abrangendo regras de voo, equipamentos obrigatórios, limites de altitude e outros requisitos operacionais gerais."
regulamentos_de_trafego_aereo,Qual RBAC regula a certificação de pilotos no Brasil?,RBAC 61,RBAC 91,RBAC 65,RBAC 43,0,easy,"O RBAC 61 regulamenta a certificação de pilotos e instrutores de voo no Brasil, estabelecendo os requisitos para obtenção e manutenção de licenças aeronáuticas."
regulamentos_de_trafego_aereo,O DECEA é responsável por:,Certificar aeronaves e pilotos civis,Gerenciar o espaço aéreo brasileiro e prestar os serviços de navegação aérea,Regular as tarifas aeroportuárias,Investigar acidentes aeronáuticos,1,easy,"O DECEA (Departamento de Controle do Espaço Aéreo) é o órgão da FAB responsável por planejar, gerenciar e controlar o espaço aéreo brasileiro, além de prestar os serviços de navegação aérea (ATC, meteorologia, etc.)."
regulamentos_de_trafego_aereo,As ICA (Instrução do Comando da Aeronáutica) são documentos emitidos por:,ANAC,INFRAERO,Comando da Aeronáutica (COMAER),DECEA,2,medium,As ICA (Instrução do Comando da Aeronáutica) são emitidas pelo Comando da Aeronáutica (COMAER) e regulamentam aspectos operacionais do espaço aéreo e serviços de navegação aérea gerenciados pela FAB/DECEA.
regulamentos_de_trafego_aereo,O que é uma SBR (área proibida) no espaço aéreo brasileiro?,Área onde o voo é proibido permanentemente sem exceção,Área onde o voo é restrito sob certas condições,Área perigosa com atividades que representam risco à aviação,Área reservada para voos militares em exercícios,0,easy,"SBR (Área Proibida) é o espaço aéreo de dimensões definidas acima do território brasileiro onde o voo de aeronaves civis é completamente proibido. O ""P"" no código ICAO significa Prohibited."
regulamentos_de_trafego_aereo,O que é uma SBD (área perigosa) no contexto do espaço aéreo brasileiro?,Área onde o voo é completamente proibido,Área onde o voo é condicionado a autorização prévia,"Área com atividades perigosas à aviação, mas sem proibição de entrada",Área exclusiva para helicópteros militares,2,medium,"SBD (Área Perigosa) é uma área com atividades que representam perigo à aviação (como tiros de artilharia, fogos de artifício), mas que não é proibida. O piloto pode entrar sob sua responsabilidade. O ""D"" significa Dangerous."
regulamentos_de_trafego_aereo,Uma SBP (área restrita) pode ser sobrevoada por aeronaves civis?,"Nunca, pois é completamente proibida como a SBR","Sim, desde que obtida a autorização do órgão responsável pela área",Apenas por aeronaves militares a qualquer momento,Somente durante o dia e com autorização da TWR,1,medium,"SBP (Área Restrita) tem o voo condicionado a certas restrições. Aeronaves civis podem sobrevoá-la desde que obtenham autorização do órgão responsável pela área. O ""R"" significa Restricted."
regulamentos_de_trafego_aereo,Como é identificada uma área proibida no espaço aéreo brasileiro no código ICAO?,SBD seguido de número,SBP seguido de número,SBR seguido de número,SBA seguido de número,2,easy,"As áreas proibidas no Brasil são identificadas com o prefixo SBR (SB = indicativo do Brasil, R = Restricted/Prohibited) seguido de número. Por exemplo: SBR-1."
regulamentos_de_trafego_aereo,Qual é a separação mínima vertical entre aeronaves em cruzeiro IFR abaixo de FL 290 no espaço aéreo brasileiro?,500 ft,1.000 ft,2.000 ft,3.000 ft,1,medium,"A separação vertical mínima entre aeronaves IFR abaixo de FL 290 é de 1.000 ft (300 m). Acima de FL 290, a separação mínima é de 2.000 ft, exceto onde o RVSM está implementado (600 m/2.000 ft)."
regulamentos_de_trafego_aereo,O RVSM (Reduced Vertical Separation Minima) reduz a separação vertical mínima entre aeronaves de:,1.000 ft para 500 ft,2.000 ft para 1.000 ft,3.000 ft para 2.000 ft,500 ft para 300 ft,1,hard,"O RVSM foi implementado para reduzir a separação vertical mínima de 2.000 ft para 1.000 ft entre FL 290 e FL 410, aumentando a capacidade do espaço aéreo superior. Exige equipamentos específicos certificados."
regulamentos_de_trafego_aereo,"Quando duas aeronaves se aproximam de um aeródromo para pouso ao mesmo tempo, qual tem prioridade?",A aeronave mais rápida,A aeronave mais pesada,"A aeronave que estiver em altitude mais baixa, exceto se não comprometer a segurança",A aeronave que chamar primeiro no rádio,2,medium,"A aeronave que estiver em altitude mais baixa tem prioridade para pousar, exceto se não comprometer a segurança. No entanto, essa regra não pode ser explorada por uma aeronave que deliberadamente corte a frente de outra."
regulamentos_de_trafego_aereo,Uma aeronave em emergência tem prioridade de pouso sobre outras aeronaves?,Apenas se declarar MAYDAY,"Sim, sempre tem prioridade sobre todas as outras aeronaves",Apenas se autorizada pelo ATC,Somente durante o dia,1,easy,Uma aeronave em emergência tem prioridade de pouso sobre todas as outras aeronaves. O ATC deve dar preferência imediata e clearance para pouso a qualquer aeronave que declare emergência.
regulamentos_de_trafego_aereo,"Em um aeródromo não controlado, qual aeronave tem direito de passagem durante o táxi?",A aeronave maior,A aeronave que está desembarcando passageiros,A aeronave que está à frente ou à direita,Não há regras específicas para táxi em aeródromo não controlado,2,medium,"Nas regras de táxi, a aeronave que estiver à frente ou à direita tem o direito de passagem. Esta é uma regra geral de precedência similar às regras de tráfego terrestres."
regulamentos_de_trafego_aereo,"Em voo VFR em rota magnética de 0° a 179°, quais são os níveis de cruzeiro corretos?","Altitudes ímpares (1.500, 3.500, 5.500 ft...)","Altitudes pares (2.000, 4.000, 6.000 ft...)","Altitudes ímpares + 500 ft (3.500, 5.500, 7.500 ft...)","Altitudes pares + 500 ft (2.500, 4.500, 6.500 ft...)",2,medium,"Para VFR em rota magnética de 0° a 179° (leste), os níveis de cruzeiro são os FL/altitudes ímpares + 500 ft (ex: 3.500, 5.500, 7.500 ft). Para 180° a 359° (oeste), são os FL/altitudes pares + 500 ft."
regulamentos_de_trafego_aereo,"Em voo VFR em rota magnética de 180° a 359°, quais são os níveis de cruzeiro corretos acima de 3.000 ft AGL?","FL 35, FL 55, FL 75...","FL 45, FL 65, FL 85...","FL 25, FL 45, FL 65...","FL 30, FL 50, FL 70...",1,medium,"Para VFR em rota magnética de 180° a 359° (oeste), os níveis são FL 45, FL 65, FL 85... (pares + 500 ft). Para 0° a 179° (leste): FL 35, FL 55, FL 75... (ímpares + 500 ft)."
regulamentos_de_trafego_aereo,Qual é o código transponder (squawk) de emergência universal?,7500,7600,7700,7000,2,easy,"O código transponder 7700 é o código de emergência universal. Quando selecionado, alerta os radares de controle de tráfego aéreo que a aeronave está em situação de emergência."
regulamentos_de_trafego_aereo,O código transponder 7600 indica:,Emergência geral,Falha de comunicação (NORDO),Sequestro ou ato ilícito,Código padrão VFR,1,easy,O código transponder 7600 indica falha de comunicação (NORDO - No Radio). A aeronave não consegue se comunicar por rádio e está alertando o ATC desta condição.
regulamentos_de_trafego_aereo,O código transponder 7500 indica:,Emergência geral,Falha de rádio,Interferência ilícita/sequestro,Código padrão VFR,2,easy,O código transponder 7500 indica interferência ilícita (hijacking/sequestro). É o código a ser selecionado quando a aeronave estiver sendo vítima de ato ilícito.
regulamentos_de_trafego_aereo,Qual é o código transponder padrão para voos VFR quando não há código ATC específico atribuído no Brasil?,1200,2000,7000,0000,2,medium,"No Brasil, o código transponder padrão para voos VFR sem código ATC específico é o 7000. Nos EUA e outros países, o código padrão VFR é 1200."
regulamentos_de_trafego_aereo,O modo do transponder que fornece identificação e altitude da aeronave ao radar ATC é o:,Modo A,Modo C,Modo S,Modo B,1,medium,"O Modo C do transponder transmite o código de identificação (squawk) e a altitude pressão da aeronave, permitindo que o radar ATC visualize tanto a identidade quanto a altitude da aeronave."
regulamentos_de_trafego_aereo,O CENIPA é responsável por:,Controlar o espaço aéreo brasileiro,Investigar acidentes e incidentes aeronáuticos,Certificar pilotos civis,Emitir cartas aeronáuticas,1,easy,"O CENIPA (Centro de Investigação e Prevenção de Acidentes Aeronáuticos) é o órgão da FAB responsável pela investigação de acidentes e incidentes aeronáuticos, com foco na prevenção de futuros eventos."
regulamentos_de_trafego_aereo,O SIPAER (Sistema de Investigação e Prevenção de Acidentes Aeronáuticos) tem como objetivo principal:,Punir os responsáveis por acidentes aeronáuticos,Prevenir acidentes aeronáuticos através de investigação técnica,Controlar o tráfego aéreo durante emergências,Certificar instrutores de voo,1,easy,"O SIPAER tem como objetivo a prevenção de acidentes aeronáuticos. As investigações do CENIPA não têm caráter punitivo, focando na identificação de causas e fatores contribuintes para evitar recorrências."
regulamentos_de_trafego_aereo,Quem deve ser notificado em caso de acidente aeronáutico no Brasil?,Somente a ANAC,Somente a Polícia Federal,"CENIPA, através do sistema de notificação SIPAER",DECEA e INFRAERO,2,medium,"Em caso de acidente aeronáutico, o CENIPA deve ser notificado o mais rápido possível através do sistema SIPAER. O piloto, operador ou qualquer pessoa que tenha conhecimento do acidente tem obrigação de notificar."
regulamentos_de_trafego_aereo,O que é o CIPAA (Comissão de Investigação de Proteção de Acidentes Aeronáuticos)?,Órgão internacional de investigação de acidentes,Comissão formada para investigar acidentes específicos sob coordenação do CENIPA,Comitê permanente de prevenção da ANAC,Sistema informatizado de prevenção de acidentes,1,hard,"A CIPAA é uma comissão formada especificamente para investigar um acidente ou incidente grave, criada e coordenada pelo CENIPA. É temporária e dissolve-se após a conclusão do relatório final de investigação."
regulamentos_de_trafego_aereo,Quais são os mínimos meteorológicos para VFR em espaço aéreo controlado entre 300 m e 3.050 m AMSL?,"Visibilidade 1.500 m, livre de nuvens","Visibilidade 3 km, teto 300 m","Visibilidade 5 km, 300 m vertical e 1.500 m horizontal das nuvens","Visibilidade 8 km, 1.000 ft vertical e 1 NM horizontal das nuvens",2,medium,"Para VFR em espaço controlado entre 1.000 ft e 10.000 ft AMSL, os mínimos são: visibilidade 5 km, separação das nuvens de 300 m (1.000 ft) verticalmente e 1.500 m (1 NM) horizontalmente."
