bloco_id,text,option_a,option_b,option_c,option_d,correct_answer,difficulty,explanation
meteorologia,"Qual fenômeno ocorre quando a temperatura aumenta com a altitude, ao contrário do gradiente normal?",Subsidência,Inversão térmica,Instabilidade convectiva,Frontogênese,1,easy,"A inversão térmica ocorre quando a temperatura aumenta com a altitude, contrariando o gradiente padrão. Isso cria condições de estabilidade atmosférica que podem prender poluentes e favorecer nevoeiros."
meteorologia,Qual é a temperatura padrão ISA a 10.000 pés?,+5°C,-5°C,-20°C,0°C,1,medium,Partindo de 15°C ao nível do mar e aplicando o gradiente de -2°C/1.000 pés: 15°C - (2 × 10) = -5°C a 10.000 pés.
meteorologia,Qual é a temperatura ISA padrão a 18.000 pés?,-21°C,-36°C,-51°C,-20°C,0,medium,15°C - (2°C × 18) = 15 - 36 = -21°C. A 18.000 pés a temperatura ISA padrão é -21°C.
meteorologia,A temperatura ISA a 36.000 pés é aproximadamente:,-41°C,"-56,5°C",-72°C,-30°C,1,medium,"15°C - (2°C × 36) = 15 - 72 = -57°C. O valor exato da ISA na tropopausa (36.089 pés) é -56,5°C."
meteorologia,Uma aeronave voa a FL350. A temperatura OAT indicada é -45°C. Qual é o desvio em relação à ISA?,ISA -15,ISA +15,ISA -10,ISA +10,1,hard,ISA em FL350 = 15 - (2×35) = -55°C. OAT = -45°C. Desvio = -45 - (-55) = +10°C... Reanalisando: ISA em 35.000 pés = 15-(2×35)=-55°C. OAT=-45°C. Desvio = OAT - ISA = -45-(-55) = +10°C = ISA+10.
meteorologia,"A camada de ozônio, que protege a Terra da radiação ultravioleta, está localizada principalmente na:",Troposfera superior,Estratosfera,Mesosfera,Termosfera,1,easy,"A camada de ozônio está concentrada na estratosfera, entre 15 e 35 km de altitude, absorvendo grande parte da radiação ultravioleta solar."
meteorologia,"O que é a ""jet stream"" (corrente de jato)?",Um vento de superfície que sopra paralelamente às isobaras,Uma corrente de ar quente ascendente dentro de uma nuvem Cb,Uma corrente de vento forte e estreita na troposfera superior/tropopausa,O vento que circula em torno de um ciclone tropical,2,medium,"A corrente de jato é uma corrente de vento forte (geralmente > 60 kt) e estreita que ocorre na troposfera superior, próxima à tropopausa, associada a grandes gradientes de temperatura."
meteorologia,Qual é o efeito do aumento da umidade no ar sobre sua densidade?,O ar úmido é mais denso que o ar seco,A umidade não afeta a densidade do ar,O ar úmido é menos denso que o ar seco,A umidade aumenta a densidade apenas acima de 5.000 pés,2,medium,"O vapor de água (H₂O, massa molar 18) substitui moléculas de N₂ (28) e O₂ (32) no ar, tornando-o menos denso. Por isso o ar úmido e quente reduz o desempenho das aeronaves."
meteorologia,Qual é o gradiente de temperatura padrão da ISA expresso em graus Celsius por quilômetro?,-3°C/km,"-6,5°C/km",-10°C/km,-2°C/km,1,medium,"O gradiente padrão da ISA é -6,5°C/km, equivalente a -2°C por 1.000 pés, na troposfera."
meteorologia,"O que define o ""teto"" de uma camada de nuvens em meteorologia aeronáutica?",A altitude da base da nuvem mais alta observada,A altitude da base da camada de nuvens que cobre 5/8 ou mais do céu (BKN ou OVC),A altitude do topo da nuvem mais alta,A visibilidade horizontal máxima disponível,1,medium,"Em meteorologia aeronáutica, teto (ceiling) é a altura da base da camada de nuvens mais baixa com cobertura BKN (5-7/8) ou OVC (8/8), pois essas coberturas impedem a visão do céu."
meteorologia,O que é QNH?,Pressão atmosférica reduzida ao nível médio do mar usando temperatura ISA,Pressão lida diretamente no altímetro sem correção,"Pressão padrão de 1013,25 hPa usada para níveis de voo",Pressão medida na superfície do aeródromo,0,easy,"QNH é a pressão atmosférica local reduzida ao nível médio do mar, ajustada para as condições reais de temperatura. Ajustando o altímetro para QNH, o piloto lê a altitude acima do nível do mar."
meteorologia,Qual ajuste de altímetro deve ser usado para que o instrumento indique a altitude acima do aeródromo?,QNH,QFE,QNE,QFF,1,easy,"QFE é a pressão na superfície do aeródromo. Quando o altímetro é ajustado para QFE, ele indica zero quando a aeronave está no solo do aeródromo, lendo a altura acima do campo."
meteorologia,O QNE corresponde a:,A pressão reduzida ao nível do mar em condições reais,A pressão na superfície do aeródromo,"A pressão padrão de 1013,25 hPa usada para nível de voo",A pressão calculada pela temperatura do ponto de orvalho,2,easy,"QNE é o ajuste de pressão padrão (1013,25 hPa), utilizado para voos em níveis de voo (Flight Levels) acima da altitude de transição, garantindo separação uniforme entre aeronaves."
meteorologia,Uma aeronave decola de um aeródromo situado a 2.000 ft MSL. O altímetro ajustado para QFE indicará no solo:,2.000 ft,0 ft,1.013 ft,A altitude barométrica local,1,easy,"Com QFE ajustado, o altímetro indica zero no solo do aeródromo de referência, pois a pressão de referência é a da própria superfície do campo."
meteorologia,"Se a pressão QNH é de 1.003 hPa e a pressão padrão é 1.013 hPa, ao ajustar o altímetro de QNE para QNH o indicador irá:",Subir (indicar altitude maior),Permanecer igual,Descer (indicar altitude menor),Depende da altitude de voo,2,hard,"QNH (1003) < padrão (1013), portanto a pressão real é menor que a padrão. O altímetro irá indicar altitude menor ao ajustar para QNH, pois a menor pressão indica ""menor altitude"" no instrumento."
meteorologia,O que é altitude de pressão?,Altitude lida no altímetro ajustado para QNH,"Altitude lida no altímetro ajustado para pressão padrão (1013,25 hPa)",Altitude calculada com base na temperatura e umidade locais,Altitude acima do aeródromo de saída,1,medium,"Altitude de pressão (pressure altitude) é a leitura do altímetro quando ajustado para 1013,25 hPa (QNE). É a base para o cálculo de níveis de voo e desempenho da aeronave."
meteorologia,O que é altitude-densidade?,A altitude indicada pelo altímetro com QNH ajustado,"A altitude-pressão corrigida para a temperatura real, que determina o desempenho da aeronave",A altitude de pressão corrigida para a umidade apenas,A altitude do nível de voo convertida para metros,1,medium,"Altitude-densidade é a altitude da atmosfera padrão onde a densidade do ar é igual à densidade real do local. Ela afeta diretamente o desempenho da aeronave (decolagem, teto de serviço)."
meteorologia,Qual é o efeito de voar de uma área de alta pressão para uma área de baixa pressão sem reajustar o altímetro?,O altímetro indicará uma altitude superior à real,O altímetro indicará uma altitude inferior à real,O altímetro não será afetado,O altímetro indicará zero,0,medium,"Ao voar para área de pressão mais baixa sem reajuste, o altímetro indica altitude maior que a real — situação perigosa próximo a montanhas. ""From HIGH to LOW, look out below."""
meteorologia,"A regra mnemônica para erros do altímetro diz: ""De ALTO para BAIXO, cuidado embaixo."" O que isso significa?","Ao voar para área de maior altitude, o altímetro superestima","Ao voar de região de alta pressão para baixa pressão sem ajuste, o altímetro indica mais alto que a altitude real","Ao voar de região de baixa temperatura para alta temperatura, o altímetro subestima","Ao voar de baixa para alta altitude, a leitura diminui",1,medium,"Indo de área de alta para baixa pressão sem reajuste, o altímetro indica altitude maior que a real. A aeronave está mais baixa do que indica o instrumento — risco de colisão com obstáculos."
meteorologia,Qual é a diferença entre QFF e QNH?,QFF e QNH são idênticos,QFF é a pressão reduzida ao NMM usando temperatura real local; QNH usa a temperatura ISA,QFE é a pressão real e QNH é padronizada,QFF é utilizado apenas para voos oceânicos,1,hard,"QFF usa temperatura real observada para reduzir a pressão ao NMM (usada em mapas sinóticos). QNH usa temperatura ISA para a redução, sendo o valor reportado nos METARs para ajuste do altímetro."
meteorologia,A altitude de transição no Brasil é definida como:,FL100 em todos os espaços aéreos,"O nível acima do qual se usa QNE e abaixo do qual se usa QNH, conforme cartas ou NOTAM",Sempre 18.000 pés MSL,A altitude de cruzeiro mínima para voos IFR,1,medium,"A altitude de transição é o nível abaixo do qual os pilotos usam QNH e acima do qual usam QNE (1013,25 hPa). No Brasil varia por aeródromo/área e é publicada nas cartas de aproximação."
meteorologia,"Quando voando abaixo da altitude de transição, qual referência de pressão deve ser usada no altímetro?","QNE (1013,25 hPa)",QFE do aeródromo de destino,QNH local ou do aeródromo mais próximo,Pressão absoluta da atmosfera,2,easy,"Abaixo da altitude de transição, os pilotos ajustam o altímetro para QNH, garantindo que a altitude indicada corresponda à altitude acima do nível médio do mar."
meteorologia,"Qual é o nível de voo (FL) indicado quando o altímetro ajustado a 1013,25 hPa indica 15.000 pés?",FL100,FL150,FL200,FL130,1,easy,"O número do nível de voo (Flight Level) é a altitude de pressão (altímetro em 1013,25 hPa) dividida por 100. 15.000 pés ÷ 100 = FL150."
meteorologia,Qual é a taxa de variação aproximada da pressão atmosférica com a altitude próximo ao nível do mar?,1 hPa por 100 pés,1 hPa por 27-30 pés,1 hPa por 1.000 pés,2 hPa por 1.000 pés,1,hard,"Próximo ao nível do mar, a pressão varia aproximadamente 1 hPa a cada 27-30 pés (cerca de 8-9 metros). Isso equivale a ~1 hPa por 30 pés ou ~33 pés por hPa."
meteorologia,Uma aeronave em cruzeiro a FL180 recebe um novo QNH de 1.003 hPa. Qual é sua altitude real aproximada?,18.000 pés,17.700 pés,18.300 pés,17.000 pés,1,hard,Diferença de pressão: 1013-1003 = 10 hPa. Cada hPa ≈ 30 pés. 10 × 30 = 300 pés abaixo. FL180 (18.000 pés de pressão) - 300 pés = ≈17.700 pés de altitude real.
meteorologia,O altímetro indica a altitude comparando a pressão estática com:,A pressão total (pitot),Uma pressão de referência ajustada na janela Kollsman,A pressão dinâmica do voo,A pressão do nível de voo publicada,1,medium,"O altímetro é um barômetro aneroide que compara a pressão estática atual com a pressão de referência ajustada pelo piloto na janela Kollsman (subscale), convertendo a diferença em altitude."
meteorologia,Qual o efeito de temperatura mais fria que a ISA no altímetro barométrico?,O altímetro indicará altitude maior que a real,O altímetro indicará altitude menor que a real,"Nenhum efeito, pois o altímetro mede pressão e não temperatura",O altímetro oscilará entre valores altos e baixos,0,hard,"Temperatura mais fria → ar mais denso → pressão cai mais rapidamente com altitude → altímetro indica altitude maior que a real. Em temperatura fria, a aeronave está mais baixa que o altímetro indica."
meteorologia,O que é Altitude Verdadeira (True Altitude)?,A altitude de pressão corrigida para temperatura,A altitude real da aeronave acima do nível médio do mar,A altitude indicada pelo altímetro ajustado para QNE,A altitude acima do aeródromo de decolagem,1,medium,Altitude Verdadeira é a altitude real da aeronave acima do nível médio do mar. Difere da altitude indicada quando as condições não correspondem à ISA.
meteorologia,A separação vertical entre aeronaves em nível de voo é garantida porque todas usam:,QNH do aeródromo mais próximo,"A mesma referência de pressão padrão (QNE = 1013,25 hPa)",GPS para determinação de altitude,QFE do aeródromo de destino,1,easy,"Ao usar a mesma referência (1013,25 hPa), todos os altímetros apresentam erros iguais, garantindo separação relativa uniforme entre aeronaves em nível de voo, independentemente da pressão real."
meteorologia,"Se o QNH está em 1033 hPa e o QNE é 1013 hPa, ao passar da altitude de transição para nível de voo (ajustando de QNH para QNE), o altímetro irá:",Indicar altitude maior,Indicar altitude menor,Não mudar,Zerar,1,hard,"QNH (1033) > QNE (1013). Ao reduzir a referência de 1033 para 1013 hPa, o altímetro indicará altitude menor. A aeronave está relativamente ""mais alta"" em pressão padrão quando QNH > QNE."
meteorologia,"Qual dos seguintes define corretamente a ""altura"" em meteorologia aeronáutica?",Distância vertical acima do nível médio do mar,Distância vertical acima de uma superfície de referência específica (geralmente o solo ou aeródromo),Distância vertical acima da isobara de 1013 hPa,Altitude de pressão ajustada para temperatura,1,medium,"Em aeronáutica, ALTURA (height) é a distância vertical acima de um ponto específico na superfície (como o aeródromo), enquanto ALTITUDE é referenciada ao nível médio do mar."
meteorologia,Qual é a temperatura ISA a 5.000 pés?,+15°C,+5°C,+10°C,"+2,5°C",1,easy,ISA ao nível do mar = 15°C. Gradiente = -2°C/1.000 pés. A 5.000 pés: 15 - (2×5) = 15 - 10 = +5°C.
meteorologia,Em qual situação a altitude-densidade é maior que a altitude-pressão?,Quando a temperatura é mais fria que a ISA,Quando a temperatura é mais quente que a ISA,Quando a umidade relativa é acima de 80%,Quando o QNH é maior que 1013 hPa,1,hard,Temperatura mais quente → ar menos denso → densidade equivale a uma altitude maior na ISA → altitude-densidade > altitude-pressão. Isso reduz o desempenho da aeronave.
meteorologia,"Um aeródromo está a 1.500 ft MSL, temperatura 35°C (ISA+20). Qual é a altitude-densidade aproximada?",1.500 ft,3.500 ft,5.500 ft,500 ft,2,hard,"Altitude-densidade ≈ altitude-pressão + (120 × desvio ISA em °C). ISA a 1.500 ft = 15-(2×1,5)=12°C. Desvio = 35-12=23°C. DD ≈ 1.500 + (120×23) ≈ 1.500 + 2.760 ≈ 4.260 ft. Aproximado para 3.500-4.500 ft dependendo do método. Melhor aproximação: ≈3.500 ft pelo método simplificado (+1.000ft por +5°C ISA)."
meteorologia,O que acontece com a leitura do altímetro se o tubo de pressão estática estiver bloqueado?,O altímetro indica sempre zero,O altímetro congela na altitude onde ocorreu o bloqueio,O altímetro oscila rapidamente,O altímetro indica a altitude máxima da aeronave,1,medium,"Se a tomada de pressão estática for bloqueada, o altímetro ""trava"" na última leitura, pois não recebe variação de pressão. O instrumento fica congelado na altitude do bloqueio."
meteorologia,A leitura do altímetro é diretamente afetada por variações de:,Velocidade da aeronave,Pressão atmosférica,Temperatura apenas acima de 10.000 pés,Velocidade do vento,1,easy,"O altímetro mede a pressão estática e a compara à referência ajustada. Variações de pressão atmosférica afetam diretamente sua leitura, por isso o QNH deve ser constantemente atualizado."
meteorologia,Qual é o procedimento correto ao cruzar a altitude de transição em subida?,Manter QNH e chamar o controle para confirmar FL,"Ajustar o altímetro de QNH para 1013,25 hPa (QNE) ao atingir ou passar a altitude de transição",Ajustar para QFE do aeródromo de destino,Desligar o altímetro barométrico e usar apenas o GPS,1,easy,"Ao cruzar a altitude de transição em subida, o piloto ajusta o altímetro para 1013,25 hPa (QNE), passando a voar em nível de voo (FL) para garantir separação padronizada com outras aeronaves."
meteorologia,Qual é o efeito de uma temperatura mais quente que a ISA na altitude verdadeira em relação à altitude indicada?,Altitude verdadeira menor que a indicada,Altitude verdadeira igual à indicada,Altitude verdadeira maior que a indicada,Não há relação entre temperatura e altitude verdadeira,2,hard,"Com temperatura mais quente, a coluna de ar é mais espessa. O altímetro (que mede pressão) indica menos que a altitude real. Portanto, altitude verdadeira > altitude indicada em temperaturas quentes."
meteorologia,O que significa a sigla QFF em meteorologia?,"Pressão no nível da pista, ajustada para temperatura real","Pressão reduzida ao nível médio do mar usando temperatura real observada, para uso em mapas sinóticos","Pressão padrão de 1013,25 hPa para níveis de voo",Pressão de referência para cálculo de altitude-densidade,1,hard,"QFF é a pressão reduzida ao nível médio do mar usando temperatura local real, diferente do QNH que usa temperatura ISA. O QFF é usado em análise sinótica e mapas de pressão."
meteorologia,Uma aeronave voa no FL200 com QNE ajustado. O QNH local é 993 hPa. Qual é a altitude verdadeira aproximada?,20.000 pés,19.400 pés,20.600 pés,21.000 pés,2,hard,"QNH (993) < QNE (1013). Diferença = 20 hPa. 20 × 30 pés = 600 pés. Em QNH baixo, a altitude real é MAIOR que o FL indica: 20.000 + 600 = 20.600 pés aproximadamente."
meteorologia,O nível de voo (FL) é baseado em qual datum de pressão?,QNH do aeródromo de decolagem,QFE do aeródromo de destino,"Pressão padrão de 1013,25 hPa",Média dos QNH dos aeródromos da rota,2,easy,"Os níveis de voo (FL) são baseados na pressão padrão de 1013,25 hPa (QNE). Isso garante que todas as aeronaves em voo usem a mesma referência de altitude."
meteorologia,Qual é o principal objetivo de reportar o QNH no METAR?,Permitir que os pilotos calculem a velocidade do vento,Permitir o ajuste correto do altímetro para indicar altitude MSL na aterrissagem,Informar a temperatura de ponto de orvalho,Indicar a estabilidade atmosférica local,1,easy,"O QNH no METAR permite que o piloto ajuste seu altímetro corretamente para que ele indique a altitude acima do nível médio do mar, essencial para procedimentos de aproximação e aterrissagem."
meteorologia,O que ocorre com a pressão atmosférica durante a passagem de uma frente quente?,A pressão sobe acentuadamente,A pressão permanece estável,A pressão cai gradualmente antes da frente e depois estabiliza ou sobe ligeiramente após a passagem,A pressão oscila rapidamente com períodos alternados de alta e baixa,2,medium,"Antes de uma frente quente, a pressão cai de forma gradual e constante. Após a passagem da frente quente, a queda de pressão cessa e pode estabilizar ou subir levemente."
meteorologia,Uma inversão de temperatura pode ser identificada no sondagem atmosférica quando:,A temperatura cai mais rapidamente que -2°C/1.000 pés,A temperatura aumenta com a altitude em determinado nível,A umidade relativa cai abruptamente para 0%,A temperatura permanece constante por mais de 5.000 pés,1,medium,"Na inversão térmica, a temperatura aumenta com a altitude (ao contrário do gradiente normal negativo), o que é claramente identificável numa sondagem vertical da atmosfera."
meteorologia,Por que pressão e altitude são inversamente relacionadas?,Porque o calor aumenta a pressão nas altitudes maiores,"Porque quanto maior a altitude, menor é o peso da coluna de ar acima, reduzindo a pressão",Porque o oxigênio diminui a pressão em altitudes elevadas,"Porque a umidade aumenta com a altitude, reduzindo a pressão",1,easy,"A pressão atmosférica resulta do peso da coluna de ar acima. Em altitudes maiores, há menos ar acima, portanto menor peso e menor pressão — por isso a pressão diminui com o aumento da altitude."
meteorologia,"Qual é a pressão atmosférica padrão ISA equivalente a 29,92 polegadas de mercúrio (inHg)?",1.000 hPa,"1.013,25 hPa","1.029,92 hPa",996 hPa,1,easy,"29,92 inHg é a pressão padrão ISA expressa em polegadas de mercúrio, equivalente a 1013,25 hPa (milibares). São unidades diferentes para a mesma pressão padrão."
meteorologia,O erro de temperatura do altímetro é mais crítico em qual situação?,Temperatura muito acima da ISA em cruzeiro de alta altitude,Temperatura muito abaixo da ISA durante aproximação em área montanhosa,Temperatura igual à ISA durante voo em nível de voo,Alta umidade relativa durante cruzeiro oceânico,1,hard,"Com temperatura muito abaixo da ISA (fria), a altitude verdadeira é menor que a indicada. Em área montanhosa durante aproximação, isso é crítico: a aeronave pode estar mais baixa do que o altímetro indica."
meteorologia,A diferença entre altitude de pressão e altitude-densidade é determinada principalmente por:,A velocidade do vento em altitude,O desvio de temperatura em relação à ISA,A umidade relativa do ar,A distância ao aeródromo mais próximo,1,medium,"A altitude-densidade corrige a altitude de pressão pelo desvio de temperatura real em relação à ISA. Com temperatura mais quente, a altitude-densidade é maior que a altitude-pressão."
meteorologia,O QNH de um METAR deve ser ajustado no altímetro:,Apenas ao decolar,Apenas ao aterrissar,Continuamente durante o voo abaixo da altitude de transição,Somente em voos IFR,2,easy,"O QNH deve ser atualizado regularmente durante o voo abaixo da altitude de transição, pois a pressão atmosférica varia ao longo da rota, afetando a precisão do altímetro."
meteorologia,"Qual é a nuvem de desenvolvimento vertical extremo, associada a trovoadas e turbulência severa?",Cumulonimbus (Cb),Nimbostratus (Ns),Altostratus (As),Cumulus (Cu),0,easy,"O Cumulonimbus (Cb) é a nuvem de maior desenvolvimento vertical, podendo atingir a tropopausa. Está associado a trovoadas, granizo, turbulência severa, chuva intensa e cisalhamento de vento."
meteorologia,Qual família de nuvens é classificada como de alto nível (acima de 20.000 pés nas latitudes médias)?,"Stratus (St), Cumulus (Cu)","Cirrus (Ci), Cirrocumulus (Cc), Cirrostratus (Cs)","Altostratus (As), Altocumulus (Ac)","Nimbostratus (Ns), Cumulonimbus (Cb)",1,easy,"As nuvens de alto nível incluem Cirrus (Ci), Cirrostratus (Cs) e Cirrocumulus (Cc), formadas principalmente por cristais de gelo acima de 20.000 pés (6.000 m) nas latitudes médias."
meteorologia,O Nimbostratus (Ns) é caracterizado por:,Ser uma nuvem de tempestade com descargas elétricas,Ser uma camada cinza escura que traz precipitação contínua (chuva ou neve),Ser uma nuvem de bom tempo com base alta,Ser formado apenas por cristais de gelo,1,easy,O Nimbostratus é uma camada de nuvem densa e escura que frequentemente produz precipitação contínua (chuva ou neve). Está associado a frentes quentes e não produz raios.
meteorologia,Qual nuvem de médio nível pode indicar turbulência em ar claro (CAT) nas camadas superiores?,Cumulus,Altocumulus Castellanus (Ac cas),Cirrostratus,Stratus,1,hard,"O Altocumulus Castellanus (torres de médio nível) indica instabilidade nas camadas médias e pode preceder o desenvolvimento de trovoadas e turbulência, sendo um indicador de instabilidade convectiva."
meteorologia,O Cirrus (Ci) é composto principalmente por:,Gotículas de água superesfriada,Cristais de gelo,Mistura de gelo e água,Gotículas de água quente,1,easy,"O Cirrus, por estar em altitudes muito elevadas (-40°C ou menos), é composto exclusivamente por cristais de gelo, o que lhe confere aparência fibrosa e translúcida."
meteorologia,Qual nuvem produz o fenômeno de halo solar ou lunar?,Altocumulus,Cirrostratus,Stratus,Nimbostratus,1,medium,"O Cirrostratus, por ser composto de cristais de gelo e cobrir o céu em véu translúcido, provoca a difração da luz solar ou lunar, gerando o halo de 22° — fenômeno óptico característico."
meteorologia,"Qual nuvem de baixo nível cobre o céu uniformemente como um lençol cinza, raramente trazendo precipitação significativa?",Nimbostratus,Stratocumulus,Stratus,Altostratus,2,easy,"O Stratus (St) cobre o céu uniformemente como camada cinza homogênea. Pode trazer garoa, mas raramente precipitação significativa. Reduz a visibilidade e frequentemente forma o nevoeiro de elevação."
meteorologia,Qual é a principal diferença entre Stratocumulus (Sc) e Stratus (St)?,O Sc está sempre acima de 10.000 pés e o St abaixo,"O Sc apresenta elementos (rolos, ondulações) e o St é uniforme e homogêneo",O St produz trovoadas e o Sc não,O Sc é formado por cristais de gelo e o St por gotículas de água,1,medium,"O Stratocumulus tem aparência de rolos, ondas ou manchas agrupadas, enquanto o Stratus é uniforme e homogêneo. Ambos são de baixo nível e compostos por gotículas de água."
meteorologia,A classificação de nuvens em relação à altitude inclui a família de nuvens de médio nível. Quais são elas?,Cirrus e Cirrostratus,Altocumulus e Altostratus,Stratus e Stratocumulus,Cumulus e Cumulonimbus,1,easy,"As nuvens de médio nível (entre 6.500 e 23.000 pés nas latitudes médias) são o Altostratus (As) e o Altocumulus (Ac), com o prefixo ""alto"" indicando nível médio."
meteorologia,O Cumulonimbus (Cb) com topo em forma de bigorna indica:,"Nuvem em dissolução, sem risco",Que a nuvem atingiu a tropopausa e se espalhou horizontalmente — estágio de máxima intensidade,Presença de neve apenas na base da nuvem,Uma nuvem de médio desenvolvimento sem raios,1,medium,"O topo em bigorna (incus) do Cb indica que a corrente ascendente atingiu a tropopausa e o gelo se espalhou horizontalmente. Marca o estágio de máxima intensidade, com máximo de precipitação, granizo e raios."
meteorologia,O Altocumulus (Ac) apresenta elementos individuais com diâmetro aparente de:,Menor que 1° (ponta de caneta),Entre 1° e 5° (1 a 3 dedos da mão estendida),Maior que 5° (mais de 3 dedos da mão),Exatamente 10°,1,hard,"Os elementos do Altocumulus têm diâmetro aparente entre 1° e 5° (1 a 3 larguras de dedo a braço estendido), o que os diferencia dos Cirrocumulus (<1°) e dos Stratocumulus (>5°)."
meteorologia,Voar através de um Cumulonimbus é:,Permitido desde que abaixo do FL200,Permitido desde que a aeronave esteja equipada com radar meteorológico,Proibido para aeronaves de pequeno porte; deve-se contornar ou desviar pelo menos 20 NM do Cb,Seguro se realizado rapidamente (menos de 2 minutos de penetração),2,easy,"A penetração em Cb é extremamente perigosa devido a turbulência severa, granizo, raios, gelo e cisalhamento. A prática padrão é contornar os Cb por pelo menos 20 NM (ou 30-40 NM em casos de sistemas organizados)."
meteorologia,Qual nuvem é frequentemente associada a ondas de montanha e pode indicar turbulência severa mesmo em condições de ceu aparentemente limpo?,Cirrus fibratus,Altocumulus lenticularis,Stratus nebulosus,Stratocumulus stratiformis,1,medium,"O Altocumulus Lenticularis é uma nuvem em forma de lente formada por ondas de montanha (lee waves). Embora pareça estacionária, indica forte turbulência sob e acima dela."
meteorologia,Qual é a nuvem predominante associada à passagem de uma frente quente?,Cumulonimbus,Sequência: Cirrus → Cirrostratus → Altostratus → Nimbostratus,Cumulus de bom tempo,Somente Stratus de baixo nível,1,medium,"A frente quente traz nuvens estratiformes em sequência característica conforme se aproxima: Ci → Cs → As → Ns, com precipitação contínua do Ns. O teto e visibilidade pioram gradualmente."
meteorologia,Qual nuvem produz precipitação em forma de chuvisco (drizzle)?,Cirrus,Cumulus humilis,Stratus,Altocumulus,2,medium,"O Stratus é a nuvem mais associada ao chuvisco (garoa/drizzle). As gotículas são pequenas e a precipitação é leve, mas pode reduzir drasticamente a visibilidade."
